datetime,temp,humidity
2018-03-12,21.75714285714286,86.10000000000001
2018-03-19,21.87142857142857,71.32857142857144
2018-03-26,23.942857142857143,78.32857142857142
2018-04-02,22.857142857142858,69.9
2018-04-09,23.557142857142857,82.35714285714286
2018-04-16,24.25714285714286,79.24285714285715
2018-04-23,25.228571428571428,86.68571428571428
2018-04-30,27.52857142857143,83.48571428571428
2018-05-07,28.642857142857142,79.75714285714285
2018-05-14,29.62857142857143,77.61428571428571
2018-05-21,30.057142857142857,74.60000000000001
2018-05-28,28.157142857142855,84.01428571428572
2018-06-04,30.228571428571428,73.75714285714285
2018-06-11,29.38571428571429,78.18571428571428
2018-06-18,31.414285714285715,74.35714285714286
2018-06-25,29.97142857142857,78.18571428571428
2018-07-02,32.74285714285714,66.9
2018-07-09,29.057142857142857,82.51428571428572
2018-07-16,27.957142857142856,87.24285714285715
2018-07-23,28.357142857142858,85.41428571428571
2018-07-30,27.814285714285713,89.74285714285715
2018-08-06,29.214285714285715,83.52857142857144
2018-08-13,28.614285714285717,87.55714285714285
2018-08-20,29.75714285714286,81.62857142857142
2018-08-27,27.728571428571428,91.97142857142856
2018-09-03,28.857142857142858,77.92857142857143
2018-09-10,28.814285714285717,77.35714285714286
2018-09-17,28.042857142857144,81.25714285714285
2018-09-24,27.67142857142857,80.21428571428571
2018-10-01,27.142857142857142,65.0
2018-10-08,25.157142857142855,73.01428571428572
2018-10-15,24.099999999999998,87.25714285714285
2018-10-22,25.457142857142856,84.91428571428571
2018-10-29,24.157142857142855,65.12857142857142
2018-11-05,24.285714285714285,80.37142857142858
2018-11-12,25.685714285714287,85.74285714285715
2018-11-19,21.82857142857143,77.0
2018-11-26,22.814285714285713,76.7
2018-12-03,22.32857142857143,83.24285714285715
2018-12-10,15.071428571428571,74.24285714285715
2018-12-17,21.571428571428573,75.92857142857143
2018-12-24,18.214285714285715,79.22857142857143
2018-12-31,15.142857142857142,72.0
2019-01-07,17.47142857142857,96.64285714285714
2019-01-14,17.17142857142857,83.04285714285716
2019-01-21,17.214285714285715,77.10000000000001
2019-01-28,21.47142857142857,80.31428571428572
2019-02-04,24.542857142857144,79.88571428571429
2019-02-11,22.0,91.22857142857143
2019-02-18,21.485714285714288,82.42857142857143
2019-02-25,21.428571428571427,87.02857142857144
2019-03-04,20.75714285714286,82.21428571428571
2019-03-11,21.099999999999998,78.8
2019-03-18,22.52857142857143,86.65714285714286
2019-03-25,23.485714285714288,84.47142857142856
2019-04-01,23.985714285714288,88.82857142857142
2019-04-08,27.8,84.39999999999999
2019-04-15,26.942857142857143,86.95714285714284
2019-04-22,28.957142857142856,78.01428571428572
2019-04-29,25.042857142857144,89.75714285714285
2019-05-06,25.157142857142855,87.24285714285715
2019-05-13,31.02857142857143,76.25714285714285
2019-05-20,28.985714285714288,75.0
2019-05-27,26.685714285714287,86.22857142857143
2019-06-03,30.142857142857142,81.32857142857142
2019-06-10,31.62857142857143,75.15714285714286
2019-06-17,31.271428571428572,77.2
2019-06-24,30.985714285714288,74.87142857142858
2019-07-01,30.485714285714288,78.57142857142857
2019-07-08,31.24285714285714,72.1
2019-07-15,31.12857142857143,77.18571428571428
2019-07-22,29.82857142857143,80.52857142857144
2019-07-29,28.142857142857142,86.51428571428572
2019-08-05,30.47142857142857,78.8
2019-08-12,30.942857142857143,74.67142857142858
2019-08-19,28.271428571428572,84.51428571428572
2019-08-26,28.5,83.24285714285715
2019-09-02,30.271428571428572,72.71428571428571
2019-09-09,28.842857142857145,80.31428571428572
2019-09-16,28.32857142857143,74.14285714285714
2019-09-23,27.12857142857143,64.8
2019-09-30,27.342857142857145,76.85714285714286
2019-10-07,27.014285714285712,80.98571428571428
2019-10-14,25.7,75.65714285714286
2019-10-21,25.885714285714283,80.60000000000001
2019-10-28,22.057142857142857,79.17142857142858
2019-11-04,23.357142857142858,66.61428571428571
2019-11-11,23.599999999999998,78.32857142857142
2019-11-18,22.3,75.51428571428572
2019-11-25,22.014285714285712,71.25714285714285
2019-12-02,17.142857142857142,48.271428571428565
2019-12-09,17.842857142857145,69.54285714285714
2019-12-16,20.057142857142857,84.15714285714286
2019-12-23,19.542857142857144,77.61428571428573
2019-12-30,21.285714285714285,81.81428571428572
2020-01-06,21.928571428571427,77.75714285714285
2020-01-13,18.2,83.11428571428571
2020-01-20,18.814285714285713,83.91428571428571
2020-01-27,15.700000000000001,69.12857142857142
2020-02-03,16.314285714285713,89.92857142857143
2020-02-10,20.571428571428573,81.62857142857142
2020-02-17,18.771428571428572,70.37142857142858
2020-02-24,23.057142857142857,77.27142857142857
2020-03-02,21.057142857142857,84.58571428571429
2020-03-09,23.385714285714283,76.08571428571429
2020-03-16,21.585714285714285,87.55714285714285
2020-03-23,25.642857142857142,82.15714285714286
2020-03-30,19.542857142857144,85.38571428571429
2020-04-06,21.32857142857143,81.12857142857142
2020-04-13,22.457142857142856,81.01428571428572
2020-04-20,22.271428571428572,83.02857142857144
2020-04-27,25.514285714285712,74.38571428571429
2020-05-04,29.085714285714285,79.22857142857143
2020-05-11,28.37142857142857,77.87142857142858
2020-05-18,30.45714285714286,73.60000000000001
2020-05-25,29.3,73.25714285714285
2020-06-01,31.357142857142858,68.7
2020-06-08,30.7,70.34285714285714
2020-06-15,30.5,72.48571428571428
2020-06-22,32.385714285714286,64.15714285714286
2020-06-29,30.32857142857143,74.88571428571429
2020-07-06,31.985714285714288,64.58571428571429
2020-07-13,32.142857142857146,65.61428571428571
2020-07-20,30.457142857142856,71.88571428571429
2020-07-27,29.3,75.82857142857142
2020-08-03,28.02857142857143,84.34285714285714
2020-08-10,28.5,80.41428571428571
2020-08-17,27.885714285714283,80.85714285714286
2020-08-24,30.885714285714283,72.21428571428571
2020-08-31,30.985714285714288,70.71428571428571
2020-09-07,28.414285714285715,81.5
2020-09-14,27.942857142857143,77.60000000000001
2020-09-21,27.5,81.45714285714287
2020-09-28,28.214285714285715,80.47142857142856
2020-10-05,24.957142857142856,66.3
2020-10-12,24.3,70.25714285714285
2020-10-19,22.8,59.228571428571435
2020-10-26,23.457142857142856,81.62857142857142
2020-11-02,23.542857142857144,65.58571428571429
2020-11-09,22.414285714285715,56.728571428571435
2020-11-16,24.385714285714283,84.82857142857142
2020-11-23,23.271428571428572,70.3
2020-11-30,18.071428571428573,56.814285714285724
2020-12-07,20.17142857142857,70.3
2020-12-14,14.985714285714286,64.02857142857142
2020-12-21,18.557142857142857,62.6
2020-12-28,17.02857142857143,57.82857142857143
2021-01-04,13.942857142857141,54.08571428571429
2021-01-11,15.514285714285714,57.18571428571429
2021-01-18,17.3,68.62857142857142
2021-01-25,19.271428571428572,77.97142857142856
2021-02-01,20.642857142857142,76.58571428571429
2021-02-08,19.228571428571428,73.71428571428571
2021-02-15,20.428571428571427,71.85714285714286
2021-02-22,21.428571428571427,79.07142857142857
2021-03-01,20.114285714285717,82.78571428571429
2021-03-08,23.37142857142857,85.2
2021-03-15,23.642857142857142,86.92857142857143
2021-03-22,20.97142857142857,77.67142857142858
2021-03-29,25.557142857142857,92.34285714285714
2021-04-05,23.457142857142856,87.05714285714285
2021-04-12,25.342857142857145,87.0
2021-04-19,27.75714285714286,85.5
2021-04-26,24.814285714285713,82.0
2021-05-03,27.82857142857143,82.22857142857143
2021-05-10,29.400000000000002,81.01428571428572
2021-05-17,30.571428571428573,79.7
2021-05-24,29.400000000000002,78.27142857142857
2021-05-31,31.657142857142855,66.35714285714286
2021-06-07,28.5,83.95714285714287
2021-06-14,32.714285714285715,63.142857142857146
2021-06-21,30.52857142857143,73.54285714285713
2021-06-28,32.885714285714286,59.65714285714286
2021-07-05,29.542857142857144,78.87142857142858
2021-07-12,30.67142857142857,73.39999999999999
2021-07-19,28.87142857142857,84.17142857142858
2021-07-26,30.557142857142857,78.10000000000001
2021-08-02,32.385714285714286,71.95714285714286
2021-08-09,28.614285714285717,88.5
2021-08-16,30.3,80.08571428571429
2021-08-23,28.82857142857143,86.61428571428571
2021-08-30,29.24285714285714,81.51428571428572
2021-09-06,28.842857142857145,82.24285714285715
2021-09-13,27.985714285714288,88.08571428571429
2021-09-20,27.400000000000002,87.95714285714287
2021-09-27,28.585714285714285,81.71428571428571
